!!id,!!type,larghezza media (m),zoom,fondo cementificato,ID,ID del rio,ID intersezione Nord,larghezza minima (m),superficie (m2),ID intersezione Sud,Y,X,lunghezza (m),jobs,jobItems
MOND02,segmenti,9.1 m,159.2969666,no,MOND02,MOND,II0655,7.4 m,1130.76,II0755,5034956.298,2311987.986,124.91,"[00103, 00232]","[00103SC0012, 00103SC0015, 00103SC0017, 00103SC0032, 00103SC0115, 00103SC0118, 00103SC0119]"
MOND03,segmenti,7.2 m,76.06135611,no,MOND03,MOND,II0755,5.6 m,519.621,II0795,5034869.338,2311982.725,72.4,"[00103, 00232]","[00103SC0016, 00103SC0017, 00103SC0032, 00103SC0115, 00103SC0118]"
MORO01,segmenti,21.4 m,118.7627293,no,MORO01,MORO,IE0010,17.4 m,1731.72,II0020,5036181.723,2310568.764,80.75,"[00327, 00101, 00232]","[00101SC0001, 00101SC0003, 00101SC0013]"
MORT01,segmenti,6.2 m,67.35403682,no,MORT01,MORT,II1510,4.6 m,389.613,II1520,5033595.781,2310741.131,62.61,"[00003, 00346, 232/1, 00154, 00517]","[00003SC0116, 00003SC0117, 00346SC0009, 00154SC0005, 00154SC0016]"
MRTI01,segmenti,5.1 m,50,no,MRTI01,MRTI,II0965,4.2 m,105.177,II0975,5034700.502,2312635.88,20.52,"[00322, 00115, 00232, 00447]","[00322SC0004, 00115SC0002, 00115SC0005, 00115SC0007, 00115SC0010, 00447SC0006]"
MRTI02,segmenti,3.6 m,88.31473839,no,MRTI02,MRTI,II0965,2.6 m,316.652,II0985,5034695.263,2312694.927,87.04,"[00115, 00355, 00232, 00447]","[00115SC0008, 00115SC0010, 00447SC0003, 00447SC0006]"
MUNE01,segmenti,5.9 m,361.0306327,no,MUNE01,MUNE,II0465,3 m,2051.75,II0720,5035079.272,2310687.371,349.59,"[232/1, 00102, 00184, 00517]","[00102SC0011, 00102SC0018, 00102SC0019, 00102SC0024]"
MUTI01,segmenti,8.3 m,81.79657369,no,MUTI01,MUTI,II0090,7.8 m,630.505,II0120,5035859.503,2311492.511,75.91,"[00003, 00232, 00155, 00179, II519]","[00003SC0032, 00003SC0037, 00003SC0038, 00155SC0002, 00155SC0007, 00155SC0008, 00179SC0001, 00179SC0004]"
NICO01,segmenti,8.5 m,158.0652975,no,NICO01,NICO,II1050,6.2 m,1464,II1160,5034527.337,2310062.927,172.67,"[00003, 232/1, 00366, 00222, 00219, 00517]","[00003SC0104, 00003SC0123, 00366SC0001, 00219SC0004, 00219SC0013]"
NICO02,segmenti,12.5 m,88.01427763,no,NICO02,NICO,II1160,11 m,818.481,IE1225,5034419.59,2310029.952,65.36,"[232/1, 00222, 00517]",[]
NOAL01,segmenti,12.6 m,50.16717059,no,NOAL01,NOAL,II0190,10.2 m,499.93,II0205,5035654.748,2311556.749,39.62,"[00232, 00393]",[]
NOAL02,segmenti,15.1 m,50,no,NOAL02,NOAL,II0205,12.2 m,389.447,II0210,5035636.342,2311516.825,25.82,[00232],[]
NOAL03,segmenti,14 m,53.30413617,no,NOAL03,NOAL,II0210,10.4 m,631.141,II0230,5035614.085,2311481.045,45.17,[00232],[]
NOAL04,segmenti,11.3 m,148.2806855,no,NOAL04,NOAL,II0230,8 m,1493.84,II0320,5035546.052,2311411.846,132.34,"[00368, 00232]",[]
NOVO01,segmenti,19.3 m,233.3928839,no,NOVO01,NOVO,II0460,15.4 m,3297.04,II0650,5035116.126,2310394.55,170.77,"[00009, 232/1, 00517]",[00009SC0078]
NOVO02,segmenti,21.8 m,75.72375685,no,NOVO02,NOVO,II0650,18.2 m,1166.43,II0710,5034986.558,2310402.962,53.47,"[00009, 232/1, 00517]","[00009SC0079, 00009SC0107]"
NOVO03,segmenti,28.8 m,55.38601184,no,NOVO03,NOVO,II0710,16 m,971.659,II0730,5034941.181,2310413.574,33.74,"[00009, 232/1, 00462, 00517, II473]","[00009SC0077, 00009SC0079, 00009SC0107, II473SC0008]"
NOVO04,segmenti,14.9 m,229.5096166,no,NOVO04,NOVO,II0730,11.4 m,3522.17,II0800,5034883.036,2310523.61,236.28,"[00009, 232/1, 00222, 00462, 00517, II473]","[00009SC0077, 00009SC0107, 00009SC0132, II473SC0008]"
OGNI01,segmenti,8.4 m,149.7610063,no,OGNI01,OGNI,II1185,5.4 m,1636.05,II1290,5034379.457,2310585.532,193.84,"[232/1, 00107, 00517]","[00107SC0003, 00107SC0004]"
OGNI02,segmenti,12.2 m,50,no,OGNI02,OGNI,II1290,7.2 m,596.191,II1300,5034317.617,2310676.328,49.02,"[232/1, 00107, 00517]",[00107SC0004]
OGNI03,segmenti,13.8 m,131.6447312,no,OGNI03,OGNI,II1300,8.4 m,1925.79,II1310,5034267.591,2310763.008,139.52,"[232/1, 00107, 00517]","[00107SC0005, 00107SC0010]"
ONGA01,segmenti,18.2 m,291.2906679,no,ONGA01,ONGA,IE5170,9.6 m,6004.48,,5030365.5,2313091.146,329.02,[PA524],[]
ORIO01,segmenti,7.7 m,58.03238819,no,ORIO01,ORIO,II0405,4.4 m,395.008,II0445,5035261.421,2311049.536,51.61,"[232/1, 00113, 00430, 00517, 00450]",[00113SC0001]
ORIO02,segmenti,5.4 m,50.25061797,no,ORIO02,ORIO,II0445,4 m,276.549,II0475,5035228.341,2311012.828,51.32,"[232/1, 00113, 00430, 00517, 00450]","[00113SC0001, 00113SC0006]"
ORIO03,segmenti,8.8 m,111.1479239,no,ORIO03,ORIO,II0475,6.8 m,910.587,II0480,5035205.225,2310933.549,103.93,"[232/1, 00102, 00517]","[00102SC0007, 00102SC0008, 00102SC0019, 00102SC0022]"
ORSE01,segmenti,9.5 m,128.0196656,si,ORSE01,ORSE,II0935,4 m,1140.17,II0995,5034692.963,2311680.851,120.11,[00232],[]
ORSO01,segmenti,4.5 m,117.3610078,no,ORSO01,ORSO,II1130,3.7 m,413.839,II1235,5034438.212,2311148.111,92.13,"[00320, 00108, 00232]","[00320SC0009, 00108SC0001]"
ORTO01,segmenti,10.2 m,175.2459749,no,ORTO01,ORTO,II0035,8 m,1800.91,II0045,5036026.8,2311288.812,177.12,"[00156, 00320, 00232, 00179, II519]","[00320SC0023, 00320SC0027, 00179SC0003, 00179SC0005, 00179SC0006, 00179SC0007]"
ORTO02,segmenti,12.8 m,156.0712809,no,ORTO02,ORTO,II0045,9.2 m,2185.9,II0090,5035940.525,2311450.178,171.13,"[00156, 00320, 00232, 00179, II519]","[00320SC0002, 00320SC0026, 00320SC0027, 00179SC0004, 00179SC0006]"
ORTO03,segmenti,11.4 m,50,no,ORTO03,ORTO,II0090,10.6 m,223.044,II0105,5035882.339,2311533.697,19.58,"[00320, 00232, 00179, II519]","[00320SC0015, 00320SC0026, 00179SC0001]"
PALA01,segmenti,16 m,163.5718935,no,PALA01,PALA,II1495,10.6 m,2540.53,II1505,5033645.353,2310919.686,158.62,"[232/1, 00154, 00517]","[00154SC0005, 00154SC0012]"
PANA01,segmenti,11.7 m,145.2893329,no,PANA01,PANA,IE0275,8.6 m,1400.42,II0345,5035500.62,2312083.271,119.72,"[00157, 00232, 00180]","[00180SC0001, 00180SC0002]"
PANA02,segmenti,5.1 m,267.1400855,no,PANA02,PANA,II0345,3.8 m,1142.44,II0435,5035348.346,2312008.6,222.49,"[00157, 00232, 00180]","[00180SC0001, 00180SC0002, 00180SC0006]"
PANA03,segmenti,6.6 m,113.8444432,no,PANA03,PANA,II0435,4 m,565.208,II0510,5035196.737,2311952.16,84.99,"[00157, 00232, 00180]","[00180SC0003, 00180SC0006]"
PANT01,segmenti,10.8 m,145.4155752,no,PANT01,PANT,II0720,6.8 m,1216.21,II0820,5034889.24,2310731.825,112.08,"[00328, 232/1, 00102, 00133, 00517]","[00102SC0010, 00102SC0011, 00102SC0024]"
PARM01,segmenti,6.9 m,165.5438014,no,PARM01,PARM,IE5215,6.1 m,1417.38,,5037461.049,2312591.687,204.36,"[00230, 00232, 00433]",[]
PERG01,segmenti,4.5 m,291.6656869,no,PERG01,PERG,II0320,2.8 m,1248.32,II0440,5035351.536,2311224.633,279.39,"[00320, 232/1, 00114, 00517]","[00320SC0010, 00114SC0001, 00114SC0002, 00114SC0005, 00114SC0007]"
PEST01,segmenti,9.6 m,83.3344383,no,PEST01,PEST,II0545,7 m,763.072,II0575,5035111.781,2312090.454,79.73,"[00103, 00232]","[00103SC0012, 00103SC0023, 00103SC0024, 00103SC0103, 00103SC0104]"
PEST02,segmenti,7.5 m,135.3635252,no,PEST02,PEST,II0545,5.6 m,900.773,II0655,5035065.024,2312005.884,120.64,"[00103, 00232]","[00103SC0011, 00103SC0012, 00103SC0023, 00103SC0030, 00103SC0032, 00103SC0103, 00103SC0119]"
PIER01,segmenti,46.6 m,176.0738821,no,PIER01,PIER,IE0895,27.4 m,6619.19,II0990,5034706.666,2313428.284,141.92,"[00413, 00232, II497, 00220]","[00413SC0004, 00413SC0005]"
PIER02,segmenti,45.7 m,294.2305317,no,PIER02,PIER,II0990,32.4 m,9544.91,II1175,5034554.232,2313376.361,208.62,"[00385, 00400, 00411, 00413, 00232, II497, 00218, 00220]","[00413SC0004, 00413SC0005]"
PIER03,segmenti,49.7 m,160.8626909,no,PIER03,PIER,II1175,36.4 m,5169.23,II1255,5034404.613,2313410.151,104.13,"[00384, 00413, 00410, 00232, II497, 00218, 00220]",[00413SC0005]
PIET01,segmenti,9.8 m,261.9686299,no,PIET01,PIET,II0870,5.8 m,2000.5,IE1040,5034680.985,2312393.823,204.71,"[00104, 00232]","[00104SC0007, 00104SC0009]"
PIOM01,segmenti,3.9 m,122.3389117,no,PIOM01,PIOM,II0515,2.8 m,377.98,II0620,5035092.275,2311950.511,97.17,"[00103, 00232]","[00103SC0007, 00103SC0008, 00103SC0010, 00103SC0030, 00103SC0107, 00103SC0108]"
PIOM02,segmenti,4.5 m,149.0152843,no,PIOM02,PIOM,II0585,1.8 m,798.343,II0620,5035058.901,2311862.21,175.52,"[00103, 00232]","[00103SC0006, 00103SC0029, 00103SC0030, 00103SC0107]"
PLON01,segmenti,29.4 m,183.0285736,no,PLON01,PLON,IE1470,17.8 m,3812.67,II1505,5033689,2311036.276,129.78,"[00333, 232/1, 00397, 00395, 00517]","[00333SC0001, 00333SC0003]"
PLON02,segmenti,39.1 m,190.1975418,no,PLON02,PLON,II1505,27.4 m,5494.52,IE1540,5033553.003,2310975.08,140.69,"[00333, 232/1, 00517]","[00333SC0002, 00333SC0003]"
POLO01,segmenti,5.9 m,86.64482891,no,POLO01,POLO,II0505,4.4 m,505.713,II0580,5035124.969,2311082.789,86.09,"[232/1, 00102, 00517]","[00102SC0002, 00102SC0004, 00102SC0006, 00102SC0007, 00102SC0021]"
POLO02,segmenti,11.8 m,71.58727465,no,POLO02,POLO,II0580,9.2 m,631.905,II0635,5035067.639,2311070.622,53.67,"[232/1, 00102, 00517]","[00102SC0004, 00102SC0005, 00102SC0006, 00102SC0012, 00102SC0023]"
POLO03,segmenti,10.9 m,122.809221,no,POLO03,POLO,II0635,6 m,989.687,II0715,5034992.337,2311094.581,90.55,"[232/1, 00102, 00394, 00517]","[00102SC0005, 00102SC0013, 00102SC0014, 00102SC0023]"
POLO04,segmenti,11.6 m,88.24759101,no,POLO04,POLO,II0715,8.6 m,882.161,II0760,5034918.2,2311126.898,76.03,"[232/1, 00102, 00517]","[00102SC0003, 00102SC0013, 00102SC0014]"
POLO05,segmenti,19.9 m,50,no,POLO05,POLO,II0760,17.4 m,169.658,II0785,5034890.109,2311160.745,9.86,"[232/1, 00102, 00517]","[00102SC0003, 00102SC0014]"
PONT01,segmenti,8.3 m,224.6377952,no,PONT01,PONT,IE5100,4.8 m,1505.86,IE5230,5040269.963,2318210.562,181.68,"[00303, 00367, 00158]","[00303SC0004, 00303SC0005, 00367SC0001, 00367SC0002, 00367SC0003, 00367SC0004]"
PPIC01,segmenti,9.5 m,187.8915263,no,PPIC01,PPIC,IE1440,6.4 m,1387.86,II1495,5033737.792,2310861.971,146.63,"[00003, 232/1, 00154, 00517]","[00003SC0118, 00154SC0005, 00154SC0012]"
PPIC02,segmenti,14.6 m,104.4158375,no,PPIC02,PPIC,II1495,10.4 m,1281.02,II1520,5033622.512,2310806.767,87.53,"[00003, 232/1, 00154, 00517]","[00003SC0117, 00154SC0005, 00154SC0012, 00154SC0016]"
PPIC03,segmenti,16.4 m,104.2344695,no,PPIC03,PPIC,II1520,9.4 m,1375.69,IE1535,5033548.719,2310736.303,83.88,"[00003, 232/1, 00154, 00517]","[00003SC0116, 00154SC0005, 00154SC0016]"
PRIU01,segmenti,7.7 m,50,no,PRIU01,PRIU,II0250,6 m,379.068,II0280,5035558.825,2311547.84,49.22,"[00003, 00112, 00232]","[00003SC0039, 00003SC0047, 00112SC0004, 00112SC0005, 00112SC0007, 00112SC0011, 00112SC0015, 00112SC0017]"
PRIU02,segmenti,8.9 m,79.04258929,no,PRIU02,PRIU,II0280,5.8 m,745.486,II0310,5035515.657,2311606.099,83.69,"[00003, 00112, 00232]","[00003SC0046, 00112SC0006, 00112SC0008, 00112SC0017, 00112SC0018]"
PRIU03,segmenti,11.4 m,50.60367139,no,PRIU03,PRIU,II0310,9.8 m,547.309,II0325,5035475.854,2311665.105,47.83,"[00003, 00112, 00232]","[00003SC0044, 00112SC0001, 00112SC0006, 00112SC0009, 00112SC0018]"
PROC01,segmenti,5.5 m,96.90750587,no,PROC01,PROC,II0950,4 m,578.383,II0995,5034684.425,2311768.15,105.21,[00232],[]
PROV01,segmenti,5.2 m,72.28581894,no,PROV01,PROV,II0840,4 m,374.989,II0850,5034802.604,2312250.901,72.14,"[00136, 00232]","[00136SC0004, 00136SC0005, 00136SC0008, 00136SC0010, 00136SC0011, 00136SC0016, 00136SC0017]"
PROV02,segmenti,4.1 m,50,no,PROV02,PROV,II0850,2 m,144.248,II0860,5034791.136,2312190.625,35.4,"[00136, 00232, 00425, 00431]","[00136SC0009, 00136SC0017, 00431SC0003, 00431SC0004]"
QUIN01,segmenti,34.6 m,192.2273538,no,QUIN01,QUIN,IE1150,12.8 m,6781.81,II1255,5034430.188,2313541.821,195.88,"[00412, 00232]",[00412SC0001]
RACH01,segmenti,4.2 m,76.80567508,no,RACH01,RACH,II0195,3.2 m,291.213,II0225,5035632.812,2311646.353,69.55,"[00320, 00112, 00232, 00448, 00189]","[00320SC0006, 00320SC0032, 00112SC0019, 00448SC0001, 00448SC0002, 00448SC0003, 00189SC0005, 00189SC0006, 00189SC0020]"
RACH02,segmenti,4.9 m,79.69575786,no,RACH02,RACH,II0225,3.8 m,352.15,II0280,5035572.737,2311595.272,72.31,"[00320, 00112, 00232, 00448]","[00320SC0007, 00320SC0032, 00112SC0007, 00112SC0011, 00112SC0017, 00112SC0019, 00448SC0002, 00448SC0003]"
RAFF01,segmenti,8.7 m,209.6955749,no,RAFF01,RAFF,II1070,6 m,1852.13,II1105,5034536.84,2310238.716,211.89,"[00003, 232/1, 00222, 00219, 00517]","[00003SC0081, 00003SC0104, 00219SC0003, 00219SC0004, 00219SC0005, 00219SC0015]"
RAFF02,segmenti,11.6 m,107.6972704,no,RAFF02,RAFF,II1105,8 m,1319.66,II1160,5034487.013,2310087.337,113.37,"[00003, 232/1, 00222, 00219, 00517]","[00003SC0081, 00003SC0104, 00003SC0123, 00219SC0004, 00219SC0005, 00219SC0007, 00219SC0013]"
REAL01,segmenti,7.1 m,125.5127078,no,REAL01,LUNA,II1060,5 m,870.374,II1100,5034544.414,2311793.779,122.17,"[00006, 00232]","[00006SC0063, 00006SC0110, 00006SC0111]"
ROMI01,segmenti,7.1 m,227.2414063,no,ROMI01,ROMI,II1125,4.8 m,1254.14,II1300,5034395.204,2310721.484,176.92,"[232/1, 00106, 00517]","[00106SC0001, 00106SC0003]"
ROVI01,segmenti,11.4 m,776.7005936,no,ROVI01,ROVI,IE5125,8.4 m,10842.49,IE5125,5032922.833,2314628.326,948.45,"[00371, 00379]","[00371SC0007, 00379SC0001]"
SACB01,segmenti,88.3 m,218.0571929,no,SACB01,SACB,IE1375,75.8 m,11671.61,II1400,5033993.023,2309714.152,132.24,"[232/1, 00517]",[]
SACB02,segmenti,88.9 m,254.6862518,no,SACB02,SACB,II1400,32.4 m,16294.5,IE1455,5033856.991,2309646.446,183.21,"[232/1, 00517]",[]
SACF01,segmenti,17.6 m,64.14780334,no,SACF01,SACF,II1400,11.8 m,860.401,II1410,5033908.528,2309746.215,48.85,"[00346, 232/1, 00517]","[00346SC0005, 00346SC0013]"
SACF02,segmenti,16.1 m,106.5716554,no,SACF02,SACF,II1410,11.6 m,1658.74,II1425,5033872.824,2309847.31,103.04,"[00346, 232/1, 00517]","[00346SC0002, 00346SC0004, 00346SC0012, 00346SC0013]"
SACF03,segmenti,15.4 m,173.7836445,no,SACF03,SACF,II1425,9.4 m,2674.95,IE1445,5033825.207,2309997.671,174.14,"[00346, 232/1, 00517]","[00346SC0003, 00346SC0012]"
SACM01,segmenti,11.3 m,143.8591113,no,SACM01,SACM,II0105,10.4 m,1781.13,II0130,5035830.033,2311607.013,157.77,"[00232, 00179, II519]",[00179SC0001]
SALU01,segmenti,7.2 m,119.0320542,no,SALU01,SALU,II1270,5.8 m,648.87,II1315,5034269.726,2311485.951,89.91,"[232/1, 00130, 00517]","[00130SC0002, 00130SC0003]"
SALU02,segmenti,6.8 m,127.7351373,no,SALU02,SALU,II1315,5 m,648.886,IE1345,5034179.026,2311508.274,95.93,"[232/1, 00130, 00517]","[00130SC0002, 00130SC0003]"
SALV01,segmenti,5 m,226.9788641,no,SALV01,SALV,II0665,2.8 m,1071.78,II0825,5034907.362,2311652.961,216.53,"[00392, 00232]",[]
SANT01,segmenti,5.8 m,337.9896948,no,SANT01,SANT,II1005,3.8 m,1596.39,II1265,5034507.4,2311248.272,275.27,"[00320, 00108, 00232]","[00320SC0008, 00108SC0002, 00108SC0008]"
SCOA01,segmenti,6.3 m,90.5172687,no,SCOA01,SCOA,II0825,4.4 m,630.938,II0900,5034792.526,2311683.754,99.59,[00232],[]
SCOA02,segmenti,8.1 m,50,no,SCOA02,SCOA,II0900,7 m,208.299,II0935,5034750.623,2311645.162,25.61,[00232],[]
SCOM01,segmenti,47.3 m,715.9604073,no,SCOM01,SCOM,II0560,34.8 m,28186.84,II1010,5034872.583,2309805.016,596.05,"[232/1, 00517]",[]
SCOM02,segmenti,52.5 m,243.0884164,no,SCOM02,SCOM,II1010,49 m,9783.69,IE1155,5034540.549,2309600.461,186.42,"[232/1, 00517]",[]
SCUD01,segmenti,6.2 m,292.820656,no,SCUD01,SCUD,II0705,4 m,1842.79,II0920,5034849.142,2312610.174,296.85,"[00003, 00115, 00232, 00447]","[00003SC0021, 00003SC0024, 00003SC0030, 00115SC0004, 00115SC0005, 00115SC0009, 00115SC0011, 00447SC0007]"
SCUD02,segmenti,7.3 m,61.92439398,no,SCUD02,SCUD,II0920,6 m,424.59,II0975,5034724.228,2312600.45,58.45,"[00003, 00115, 00232]","[00003SC0024, 00003SC0030, 00115SC0002, 00115SC0004, 00115SC0005]"
SCUO01,segmenti,10.3 m,317.553279,no,SCUO01,SCUO,IE5140,9.1 m,3249.34,II5000,5032299.098,2314048.899,316.53,"[00371, 00379]","[00371SC0001, 00371SC0002, 00371SC0003, 00379SC0002]"
SEBA01,segmenti,10.8 m,319.8003279,no,SEBA01,SEBA,II1070,8.4 m,2764.92,IE1295,5034440.766,2310382.847,256.99,"[232/1, 00222, 00219, 00517]","[00219SC0003, 00219SC0005, 00219SC0010, 00219SC0015]"
SENS01,segmenti,15.3 m,248.1827869,no,SENS01,SENS,IE0005,9.2 m,4631.48,II0030,5036169.98,2310835.774,301.73,"[00003, 00232, 00155, 00179, II519]","[00003SC0033, 00155SC0003, 00179SC0002]"
SENS02,segmenti,13.1 m,221.4099641,no,SENS02,SENS,II0030,7.2 m,3024.18,II0040,5036037.718,2311060.213,230.62,"[00003, 00232, 00155]","[00003SC0031, 00003SC0034, 00155SC0004, 00155SC0009]"
SENS03,segmenti,11.9 m,70.13091167,no,SENS03,SENS,II0040,9.6 m,803.684,II0060,5035974.694,2311202.776,67.66,"[00003, 00356, 00232, 00155]","[00003SC0031, 00003SC0035, 00155SC0001, 00155SC0005, 00155SC0009]"
SENS04,segmenti,10.2 m,85.21462187,no,SENS04,SENS,II0060,9.2 m,844.342,II0075,5035943.564,2311278.629,82.67,"[00003, 00232, 00155]","[00003SC0036, 00155SC0001, 00155SC0006, 00155SC0010]"
SENS05,segmenti,10.2 m,147.587513,no,SENS05,SENS,II0075,6.4 m,1681.32,II0120,5035877.215,2311392.055,165.56,"[00003, 00232, 00155]","[00003SC0032, 00003SC0037, 00155SC0002, 00155SC0007, 00155SC0010]"
SENS06,segmenti,13.4 m,180.9798392,no,SENS06,SENS,II0120,10.6 m,2364.71,II0170,5035764.965,2311529.672,176.24,"[00003, 00232, 00155, 00393]","[00003SC0032, 00003SC0038, 00155SC0002, 00155SC0008]"
SERV01,segmenti,9.4 m,116.2814651,no,SERV01,SERV,II0110,6.2 m,799.886,II0135,5035820.525,2311216.349,85.34,"[00119, 00232]","[00119SC0009, 00119SC0015]"
SERV02,segmenti,10.8 m,136.3543306,no,SERV02,SERV,II0135,7.6 m,1478.3,II0160,5035743.208,2311267.735,137.23,"[00119, 00232]","[00119SC0002, 00119SC0006, 00119SC0009, 00119SC0015]"
SEVE01,segmenti,6.4 m,98.98896543,no,SEVE01,SEVE,II0595,5.2 m,469.569,II0680,5035031.665,2312159.236,73.84,"[00103, 00232]","[00103SC0015, 00103SC0020, 00103SC0022, 00103SC0024, 00103SC0105, 00103SC0112]"
SEVE02,segmenti,8.4 m,250.3890131,no,SEVE02,SEVE,II0680,4.2 m,1671.28,II0850,5034895.738,2312178.997,198.75,"[00103, 00232]","[00103SC0015, 00103SC0019, 00103SC0112]"
SSER01,segmenti,16.7 m,245.2159694,no,SSER01,SSER,,10.7 m,4377.86,IE5045,5036983.511,2312491.519,261.49,[00232],[]
STIN01,segmenti,8.4 m,118.9668445,no,STIN01,STIN,II0580,8 m,933.149,II0605,5035071.723,2310993.247,111.93,"[232/1, 00102, 00517]","[00102SC0004, 00102SC0007, 00102SC0012, 00102SC0015]"
SVEV01,segmenti,20.2 m,314.1413144,no,SVEV01,SVEV,IE5140,15 m,6161.85,II5010,5031696.951,2313819.294,305.17,"[00371, 00381, PA506]","[00371SC0006, 00371SC0009]"
TANA01,segmenti,10.1 m,74.51894754,no,TANA01,TANA,II1120,8.8 m,564.74,II1200,5034450.985,2313183.187,55.84,"[00326, 00160, 00232, II495, II497, 00218, 00220]","[00326SC0002, 00326SC0003]"
TANA02,segmenti,11 m,422.7516566,no,TANA02,TANA,II1120,5.8 m,4964.82,II1230,5034447.91,2312972.495,453.29,"[00160, 00232, II495, II497, 00218, 00220]",[]
TANA03,segmenti,16.2 m,50,no,TANA03,TANA,II1230,14.6 m,336.494,IE1240,5034376.137,2312765.173,20.71,"[00160, 00232, II495, II497, 00218, 00220]",[]
TASS01,segmenti,12.7 m,232.6412641,no,TASS01,TASS,IE5175,8.6 m,2892.57,,5029879.853,2312740.35,228.08,[],[]
TEDE01,segmenti,7.9 m,113.7592527,no,TEDE01,TEDE,II0525,5.6 m,875.784,II0565,5035123.539,2311733.746,110.39,"[00103, 00232]","[00103SC0003, 00103SC0031]"
TENT01,segmenti,11.1 m,53.74434642,no,TENT01,TENT,II0835,9 m,547.733,II0905,5034779.873,2310407.946,49.3,"[232/1, 00222, 00462, 00517, II473]","[II473SC0006, II473SC0010, II473SC0014, II473SC0017]"
TENT02,segmenti,12.4 m,227.5088085,no,TENT02,TENT,II0865,10.4 m,3108.93,II0905,5034743.29,2310270.534,249.8,"[00003, 232/1, 00222, 00462, 00517, II473]","[00003SC0089, II473SC0004, II473SC0005, II473SC0007, II473SC0016, II473SC0017]"
TEOD01,segmenti,12.4 m,98.40568556,no,TEOD01,TEOD,II5035,7.5 m,1155.52,II5030,5027571.048,2311693.2,92.95,[],[]
TEOD02,segmenti,20.8 m,108.7653611,no,TEOD02,TEOD,II5040,5.9 m,2211.88,II5035,5027527.751,2311593.201,106.28,[],[]
TERE01,segmenti,22.1 m,95.15143865,no,TERE01,TERE,II0885,16.8 m,1428.95,II0980,5034724.123,2310102.968,64.69,"[00005, 232/1, 00325, 00517]",[00325SC0001]
TERE02,segmenti,12.7 m,173.5398798,no,TERE02,TERE,II0980,7.2 m,1941.93,II1050,5034642.672,2310131.487,153.02,"[232/1, 00325, 00366, 00517]","[00325SC0001, 00366SC0001]"
TERR01,segmenti,8.5 m,501.6573012,no,TERR01,TERR,IE5115,6.3 m,3809.04,IE5110,5040138.726,2318381.248,446.35,"[00303, PA490, IA505, 00158]",[00303SC0003]
TETT01,segmenti,6.6 m,50,no,TETT01,TETT,II0575,4.2 m,264.294,II0595,5035083.926,2312146.804,39.95,"[00103, 00232]","[00103SC0022, 00103SC0023, 00103SC0024, 00103SC0104, 00103SC0105]"
TETT02,segmenti,7.7 m,132.7318415,no,TETT02,TETT,II0595,5.2 m,1108.88,II0675,5035032.24,2312231.459,143.71,"[00103, 00232]","[00103SC0020, 00103SC0022, 00103SC0105]"
TOLA01,segmenti,5.5 m,75.1726093,no,TOLA01,TOLA,II1115,3.2 m,370.738,II1170,5034475.575,2310800.046,67.73,"[232/1, 00106, 00517]","[00106SC0001, 00106SC0002]"
TOLA02,segmenti,4.7 m,124.8060517,no,TOLA02,TOLA,II1145,2.4 m,575.29,II1170,5034465.317,2310876.662,123.64,"[232/1, 00106, 00517]",[00106SC0002]
TOLE01,segmenti,8.8 m,321.2490606,no,TOLE01,TOLE,II0425,6 m,2317.09,II0660,5035134.713,2310492.461,262.43,"[00002, 232/1, 00124, 00184, 00517]",[00124SC0001]
TOMA01,segmenti,5.1 m,179.1021998,no,TOMA01,TOMA,II0700,2.6 m,844.485,II0855,5034892.574,2311015.009,165.25,"[232/1, 00102, 00517]","[00102SC0016, 00102SC0017]"
TORE01,segmenti,5.5 m,341.0241401,no,TORE01,TORE,II1285,3.2 m,2121.41,IE1370,5034181.596,2311219.062,382.48,"[00320, 232/1, 00120, 00517]","[00320SC0016, 00120SC0002]"
TPER01,segmenti,13.6 m,374.467399,no,TPER01,TPER,,12.3 m,4704.4,II5015,5028098.948,2311887.192,346.23,[],[]
TRAP01,segmenti,7.3 m,164.9542102,no,TRAP01,TRAP,II0145,4.4 m,1280.78,II0210,5035691.957,2311432.012,175.5,"[00320, 00119, 00232]","[00320SC0003, 00320SC0004, 00320SC0005, 00320SC0033, 00119SC0002, 00119SC0011]"
TRAS01,segmenti,6.5 m,94.74456256,no,TRAS01,TRAS,II0035,5.2 m,483.778,II0040,5036027.92,2311185.652,74.89,"[00003, 00232, 00155, 00179, II519]","[00003SC0031, 00003SC0034, 00003SC0035, 00155SC0004, 00155SC0005, 00155SC0009, 00179SC0002, 00179SC0003, 00179SC0007]"
TREP01,segmenti,10.6 m,50,no,TREP01,TREP,II0730,10 m,137.984,II0745,5034915.695,2310408.672,13.04,"[232/1, 00462, 00517, II473]","[II473SC0002, II473SC0008, II473SC0011]"
TREP02,segmenti,10.5 m,69.80747651,no,TREP02,TREP,II0745,8.2 m,539.745,II0790,5034875.077,2310415.9,51.37,"[232/1, 00462, 00517, II473]","[II473SC0002, II473SC0003, II473SC0009, II473SC0011, II473SC0013]"
TREP03,segmenti,13 m,59.01287599,no,TREP03,TREP,II0790,11.2 m,476.602,II0835,5034821.026,2310425.849,36.7,"[232/1, 00462, 00517, II473]","[II473SC0001, II473SC0003, II473SC0006, II473SC0010, II473SC0013, II473SC0014]"
TRON01,segmenti,3.4 m,203.458381,no,TRON01,TRON,II0265,2.4 m,587.047,II0370,5035462.801,2311133.14,172.43,"[232/1, 00113, 00430, 00517, 00449]","[00113SC0004, 00113SC0005]"
