"!!id","!!type","ID dell'isola","dissesto","zoom","primo rilevatore","presenza porta d'acqua","n° anelli acciaio su pav","n° anelli ferro","estensione degrado","estensione dissesto","ID del segmento","tipologia","degrado","ragione giuridica","ID","sovrastruttura","Y","n° anelli ferro su pav","X","note","materiale","scarichi fognari","n° anelli anelli mancanti","n° anelli acciaio","scarichi pluviali","progressivo","lunghezza (m)","jobs","jobItems"
"MADDMADA02004409","sponde","MADD","assente","50.00000000014","Plotting","no","0","0","nulla","nulla","MADA02","sponda","assente","privata","MADDMADA02004409","non rilevato","5035568.97310085","0","2311330.83996289","","pietra","0","0","0","0","004409","2.19","[00003, 00119, 00232]","[00119SP0002]"
"MADDMADA02004410","sponde","MADD","assente","50.0000000001755","Plotting","si","0","4","generalizzata","nulla","MADA02","sponda","leggero","privata","MADDMADA02004410","non rilevato","5035561.57436818","0","2311314.82578272","","pietra","2","0","0","1","004410","30.56","[00003, 00119, 00232]","[00119SP0002]"
"MADDMADA02004411","sponde","MADD","assente","49.9999999999592","Plotting","si","0","0","nulla","nulla","MADA02","sponda","assente","privata","MADDMADA02004411","non rilevato","5035553.32578108","0","2311298.39104477","","pietra","0","0","0","0","004411","8.64","[00003, 00119, 00232]","[00119SP0002]"
"MADDMADA02004412","sponde","MADD","assente","50.0000000000093","Plotting","no","0","0","generalizzata","nulla","MADA02","riva d'acqua","leggero","privata","MADDMADA02004412","non rilevato","5035570.30287307","0","2311333.97353058","","pietra","1","0","0","0","004412","1.61","[00003, 00119, 00232]","[00119SP0002]"
"MADDMARC01004413","sponde","MADD","assente","50.0000000000422","Plotting","no","0","0","generalizzata","nulla","MARC01","sponda","leggero","privata","MADDMARC01004413","non rilevato","5035762.0900218","0","2311198.2653105","","pietra","3","0","0","2","004413","16.86","[00119, 00232]","[00119SP0056, 00119SP0146]"
"MADDMARC01004414","sponde","MADD","assente","49.9999999997792","Plotting","no","0","0","generalizzata","nulla","MARC01","sponda","leggero","privata","MADDMARC01004414","non rilevato","5035747.16257873","0","2311191.4044465","","pietra","3","0","0","2","004414","15.99","[00119, 00232]","[00119SP0146]"
"MADDMARC01004415","sponde","MADD","assente","50.0000000002988","Plotting","no","0","0","generalizzata","nulla","MARC01","sponda sotto ponte","leggero","pubblica","MADDMARC01004415","non rilevato","5035737.87416974","0","2311188.18017027","","pietra","0","0","0","0","004415","4.12","[00119, 00232]","[00119SP0146]"
"MADDMARC01004416","sponde","MADD","assente","49.9999999998087","Plotting","no","0","2","generalizzata","nulla","MARC01","riva d'acqua","leggero","pubblica","MADDMARC01004416","non rilevato","5035735.14463728","0","2311188.22964766","","pietra","0","0","0","0","004416","1.37","[00119, 00232]","[00119SP0146]"
"MADDMARC02004417","sponde","MADD","assente","50.0000000003082","Plotting","no","0","0","generalizzata","nulla","MARC02","sponda","leggero","pubblica","MADDMARC02004417","non rilevato","5035730.75538912","0","2311187.45450197","","pietra","0","0","0","0","004417","7.28","[00119, 00232]","[00119SP0146]"
"MADDMARC02004418","sponde","MADD","grave","50.0000000000932","Plotting","si","0","0","generalizzata","puntuale","MARC02","sponda","leggero","privata","MADDMARC02004418","non rilevato","5035721.37699555","0","2311182.11094442","","pietra","2","0","0","0","004418","17.13","[00119, 00232]","[00119SP0146]"
"MADDMARC02004419","sponde","MADD","assente","50.0000000001234","Plotting","si","0","0","generalizzata","nulla","MARC02","sponda","leggero","privata","MADDMARC02004419","non rilevato","5035709.86896676","0","2311172.18248257","","pietra","0","0","0","1","004419","13.25","[00119, 00232]","[00119SP0146]"
"MADDMARC02004420","sponde","MADD","assente","49.9999999999047","Plotting","no","0","0","generalizzata","nulla","MARC02","sponda","leggero","privata","MADDMARC02004420","non rilevato","5035703.43006968","0","2311166.98735718","","pietra","2","0","0","0","004420","3.29","[00119, 00232]","[00119SP0146]"
"MADDMARC02004421","sponde","MADD","assente","50.0000000000026","Plotting","si","0","0","generalizzata","nulla","MARC02","sponda","leggero","privata","MADDMARC02004421","non rilevato","5035694.12166412","0","2311161.02533233","","mattoni","1","0","0","0","004421","20.02","[00119, 00232]","[00119SP0146]"
"MADDMARC02004422","sponde","MADD","assente","50.0000000002347","Plotting","si","0","0","generalizzata","nulla","MARC02","sponda","leggero","privata","MADDMARC02004422","non rilevato","5035683.06355827","0","2311156.03636271","","mattoni","1","0","0","0","004422","3.04","[00119, 00232]","[00119SP0004, 00119SP0146]"
"MADDMARC02004423","sponde","MADD","assente","49.9999999997875","Plotting","si","0","0","generalizzata","nulla","MARC02","sponda","leggero","privata","MADDMARC02004423","non rilevato","5035677.22455843","0","2311153.12544325","","mattoni","6","0","0","0","004423","16.53","[00119, 00232]","[00119SP0004, 00119SP0146]"
"MADDMARC02004424","sponde","MADD","assente","50.0000000001895","Plotting","no","0","0","generalizzata","nulla","MARC02","sponda","leggero","pubblica","MADDMARC02004424","non rilevato","5035663.37693039","0","2311148.10348871","","mattoni","0","0","1","0","004424","6.46","[00119, 00232]","[00119SP0004]"
"MADDMARC02004425","sponde","MADD","assente","50.0000000002948","Plotting","no","0","0","generalizzata","nulla","MARC02","riva d'acqua","leggero","pubblica","MADDMARC02004425","non rilevato","5035659.15765311","0","2311146.4130114","","pietra","0","0","2","0","004425","2.63","[00119, 00232]","[00119SP0004]"
"MADDMARC02004426","sponde","MADD","assente","50.0000000000429","Plotting","no","0","0","generalizzata","nulla","MARC02","sponda","leggero","pubblica","MADDMARC02004426","non rilevato","5035653.99853682","0","2311144.35145371","","mattoni","0","0","0","0","004426","6.28","[00119, 00232]","[00119SP0004]"
"MADDMARC02004427","sponde","MADD","assente","50.0000000001126","Plotting","no","0","0","generalizzata","nulla","MARC02","sponda sotto ponte","leggero","pubblica","MADDMARC02004427","non rilevato","5035650.59911911","0","2311143.4113834","","pietra","0","0","0","0","004427","3.03","[00119, 00232]","[00119SP0004]"
"MADDMARC03004428","sponde","MADD","assente","49.9999999997944","Plotting","si","0","0","generalizzata","nulla","MARC03","sponda","leggero","privata","MADDMARC03004428","non rilevato","5035636.86147223","0","2311139.43670017","","pietra","3","0","1","1","004428","25.61","[00119, 00232]","[00119SP0004]"
"MADDMARC03004429","sponde","MADD","assente","50.0000000003515","Plotting","no","0","0","generalizzata","nulla","MARC03","sponda","leggero","privata","MADDMARC03004429","non rilevato","5035614.37532389","0","2311132.96340902","","pietra","0","0","0","1","004429","21.21","[00119, 00232]","[00119SP0004]"
"MADDSERV02004430","sponde","MADD","assente","49.9999999999264","Plotting","si","0","0","generalizzata","nulla","SERV02","sponda","leggero","privata","MADDSERV02004430","non rilevato","5035763.04985739","0","2311217.17391768","","pietra","2","0","0","3","004430","25.23","[00119, 00232]","[00119SP0056, 00119SP0146]"
"MADDSERV02004431","sponde","MADD","assente","50.0000000000898","Plotting","no","0","0","generalizzata","nulla","SERV02","sponda","leggero","privata","MADDSERV02004431","non rilevato","5035759.64044139","0","2311224.66149524","","pietra","1","0","0","0","004431","2.45","[00119, 00232]","[00119SP0056]"
"MADDSERV02004432","sponde","MADD","assente","50.0000000002511","Plotting","si","0","0","generalizzata","nulla","SERV02","sponda","leggero","privata","MADDSERV02004432","non rilevato","5035755.62112986","0","2311233.17985164","","pietra","0","0","0","0","004432","16.33","[00119, 00232]","[00119SP0056]"
"MADDSERV02004433","sponde","MADD","assente","49.9999999997243","Plotting","no","0","0","generalizzata","nulla","SERV02","riva d'acqua","leggero","pubblica","MADDSERV02004433","non rilevato","5035751.52183203","0","2311241.37660504","","pietra","1","0","0","0","004433","2","[00119, 00232]","[00119SP0056]"
"MADDSERV02004434","sponde","MADD","assente","49.9999999997843","Plotting","no","0","3","generalizzata","nulla","SERV02","sponda","leggero","privata","MADDSERV02004434","non rilevato","5035747.92244857","0","2311247.82515751","","mattoni","3","1","0","0","004434","12.76","[00119, 00232]","[00119SP0056]"
"MADDSERV02004435","sponde","MADD","grave","50.0000000001571","Plotting","no","0","1","generalizzata","puntuale","SERV02","riva d'acqua","leggero","privata","MADDSERV02004435","non rilevato","5035744.71299832","0","2311253.95210698","","pietra","1","0","0","0","004435","1.03","[00119, 00232]","[00119SP0056]"
"MADDSERV02004436","sponde","MADD","assente","49.9999999995687","Plotting","si","0","0","generalizzata","nulla","SERV02","sponda","leggero","privata","MADDSERV02004436","non rilevato","5035742.92330487","0","2311258.86686053","","composito","3","3","0","1","004436","26.36","[00119, 00232]","[00119SP0056]"
"MADDSERV02004437","sponde","MADD","grave","49.9999999998031","Plotting","no","0","0","generalizzata","puntuale","SERV02","sponda","leggero","privata","MADDSERV02004437","non rilevato","5035735.48457905","0","2311280.04318118","","composito","1","0","0","0","004437","1.44","[00119, 00232]","[00119SP0056]"
"MADDSERV02004438","sponde","MADD","assente","50.0000000000966","Plotting","si","0","0","generalizzata","nulla","SERV02","sponda","leggero","privata","MADDSERV02004438","non rilevato","5035734.70471264","0","2311282.02227657","","pietra","2","0","0","1","004438","20.26","[00119, 00232]","[00119SP0056]"
"MADDSERV02004439","sponde","MADD","assente","49.9999999997566","Plotting","si","0","0","generalizzata","nulla","SERV02","sponda","leggero","privata","MADDSERV02004439","non rilevato","5035722.9167318","0","2311303.49546153","","pietra","1","0","0","2","004439","11.17","[00119, 00232]","[00119SP0056]"
"MADDSERV02004440","sponde","MADD","assente","50.0000000001415","Plotting","si","0","0","generalizzata","nulla","SERV02","sponda","leggero","privata","MADDSERV02004440","non rilevato","5035718.49748878","0","2311311.32113454","","pietra","0","0","0","0","004440","6.77","[00119, 00232]","[00119SP0056]"
"MADDSERV02004441","sponde","MADD","assente","49.9999999999348","Plotting","no","0","0","generalizzata","nulla","SERV02","sponda","leggero","privata","MADDSERV02004441","non rilevato","5035713.04842215","0","2311319.99616933","","pietra","1","0","0","1","004441","11.92","[00119, 00232]","[00119SP0056]"
"MAGGARZE03004443","sponde","MAGG","assente","50.0000000002759","Plotting","no","0","0","nulla","nulla","ARZE03","sponda","assente","pubblica","MAGGARZE03004443","non rilevato","5034936.98135489","0","2310082.69047183","","pietra","0","0","0","0","004443","3.34","[232/1, 00517, II499]","[]"
"MAGGARZE03004444","sponde","MAGG","assente","63.2599745852265","Plotting","si","0","0","puntuale","nulla","ARZE03","sponda","medio","privata","MAGGARZE03004444","non rilevato","5034911.30075586","0","2310087.27533765","una riva murata","pietra","1","0","0","2","004444","48.95","[232/1, 00517, II499]","[]"
"MAGGARZE03004445","sponde","MAGG","assente","50.0000000000187","Plotting","no","0","0","generalizzata","nulla","ARZE03","sponda","medio","pubblica","MAGGARZE03004445","non rilevato","5034886.6999676","0","2310091.57166241","","pietra","0","0","0","0","004445","5.18","[00701, 232/1, 00517, II499]","[]"
"MAGGARZE04004446","sponde","MAGG","assente","49.9999999999014","Plotting","no","0","0","puntuale","nulla","ARZE04","riva d'acqua","grave","pubblica","MAGGARZE04004446","non rilevato","5034880.12109449","0","2310093.09721511","","pietra","0","2","0","0","004446","4.25","[00701, 232/1, 00517, II499]","[]"
"MAGGARZE04004447","sponde","MAGG","leggero","80.9822340552746","Plotting","no","0","0","puntuale diffusa","puntuale","ARZE04","sponda","medio","pubblica","MAGGARZE04004447","non rilevato","5034847.0617588","0","2310095.37314083","forse scarico fogna carcere - passerella con pettini per carcere","pietra","0","0","0","0","004447","65.05","[00701, 232/1, 00517, II499]","[]"
"MAGGARZE04004448","sponde","MAGG","assente","49.9999999997438","Plotting","no","0","0","generalizzata","nulla","ARZE04","sponda sotto ponte","leggero","pubblica","MAGGARZE04004448","non rilevato","5034813.44251589","0","2310098.05319986","","pietra","0","0","0","0","004448","5.27","[00701, 232/1, 00517, II499]","[]"
"MAGGARZE04004449","sponde","MAGG","assente","49.9999999996905","Plotting","no","0","0","generalizzata","nulla","ARZE04","sponda","medio","pubblica","MAGGARZE04004449","non rilevato","5034800.88466692","0","2310099.2159184","","pietra","1","0","0","0","004449","19.97","[00701, 232/1, 00517, II499]","[]"
"MAGGARZE04004450","sponde","MAGG","assente","49.9999999999891","Plotting","no","0","0","puntuale","nulla","ARZE04","riva d'acqua","medio","pubblica","MAGGARZE04004450","non rilevato","5034788.65676144","0","2310100.34565203","","pietra","0","2","0","0","004450","4.59","[00701, 232/1, 00517, II499]","[]"
"MAGGARZE04004451","sponde","MAGG","assente","49.9999999999337","Plotting","no","0","0","puntuale diffusa","nulla","ARZE04","sponda","medio","pubblica","MAGGARZE04004451","non rilevato","5034783.52764001","1","2310100.81568719","","pietra","0","0","0","0","004451","5.72","[00701, 232/1, 00517, II499]","[]"
"MAGGARZE04004452","sponde","MAGG","medio","49.9999999998606","Plotting","no","0","0","nulla","puntuale","ARZE04","sponda","assente","privata","MAGGARZE04004452","non rilevato","5034780.47816236","0","2310100.19721988","","pietra","2","0","0","0","004452","8.52","[00320, 00701, 232/1, 00517, II499]","[]"
"MAGGBURC01004453","sponde","MAGG","assente","50.0000000003338","Plotting","no","0","2","generalizzata","nulla","BURC01","sponda","leggero","pubblica","MAGGBURC01004453","assente","5035010.19881345","0","2310375.8687149","","pietra","0","0","0","0","004453","14.23","[232/1, 00517, II499]","[]"
"MAGGBURC01004454","sponde","MAGG","assente","49.9999999999982","Plotting","no","0","0","puntuale diffusa","nulla","BURC01","riva d'acqua","medio","pubblica","MAGGBURC01004454","assente","5035008.78905492","0","2310366.46801181","","pietra","0","2","0","0","004454","4.79","[232/1, 00517, II499]","[]"
"MAGGBURC01004455","sponde","MAGG","assente","49.9999999996669","Plotting","no","0","0","generalizzata","nulla","BURC01","sponda","medio","pubblica","MAGGBURC01004455","assente","5034999.97056545","0","2310329.98668682","PASSAGGIO CAVI ATTRAVERSAMENTO","pietra","0","8","0","0","004455","42.04","[232/1, 00517, II499]","[]"
"MAGGBURC01004456","sponde","MAGG","assente","50.000000000214","Plotting","no","0","1","puntuale diffusa","nulla","BURC01","riva d'acqua","medio","pubblica","MAGGBURC01004456","assente","5034997.82093366","0","2310321.41885304","","pietra","0","0","0","0","004456","3.6","[232/1, 00517, II499]","[]"
"MAGGBURC01004457","sponde","MAGG","leggero","70.196732369945","Plotting","no","0","0","generalizzata","puntuale","BURC01","sponda","leggero","pubblica","MAGGBURC01004457","assente","5034988.66250867","0","2310285.14771086","","pietra","0","11","0","0","004457","71.01","[232/1, 00517, II499]","[]"
"MAGGBURC01004458","sponde","MAGG","assente","49.9999999999676","Plotting","no","0","1","puntuale diffusa","nulla","BURC01","riva d'acqua","leggero","pubblica","MAGGBURC01004458","assente","5034979.37409342","0","2310248.35724829","","pietra","0","0","0","0","004458","4.67","[232/1, 00517, II499]","[]"
"MAGGBURC01004459","sponde","MAGG","assente","50.00000000027","Plotting","no","0","0","puntuale","nulla","BURC01","sponda","medio","pubblica","MAGGBURC01004459","assente","5034975.07482984","0","2310231.42773649","","pietra","0","10","0","0","004459","45.42","[232/1, 00517, II499]","[]"
"MAGGBURC01004460","sponde","MAGG","assente","50.0000000001974","Plotting","no","0","1","puntuale","nulla","BURC01","riva d'acqua","medio","pubblica","MAGGBURC01004460","assente","5034967.03620678","0","2310199.34989874","","pietra","0","0","0","0","004460","5.29","[232/1, 00517, II499]","[]"
"MAGGBURC01004461","sponde","MAGG","leggero","50.0000000000902","Plotting","no","0","0","puntuale","puntuale","BURC01","sponda","medio","pubblica","MAGGBURC01004461","assente","5034963.85675139","0","2310186.46928625","","pietra","0","4","0","0","004461","21.18","[232/1, 00517, II499]","[]"
"MAGGBURC01004462","sponde","MAGG","assente","50.0000000000698","Plotting","no","0","1","generalizzata","nulla","BURC01","riva d'acqua","medio","pubblica","MAGGBURC01004462","assente","5034960.7572823","0","2310173.90203054","","pietra","0","0","0","0","004462","4.63","[232/1, 00517, II499]","[]"
"MAGGBURC01004463","sponde","MAGG","assente","49.9999999996283","Plotting","no","0","0","puntuale diffusa","nulla","BURC01","sponda","leggero","pubblica","MAGGBURC01004463","assente","5034957.65781321","0","2310161.03791051","","pietra","0","4","0","0","004463","21.76","[232/1, 00517, II499]","[]"
"MAGGBURC01004464","sponde","MAGG","assente","50.0000000000347","Plotting","no","0","0","puntuale","nulla","BURC01","sponda sotto ponte","medio","pubblica","MAGGBURC01004464","assente","5034954.85829274","0","2310149.56740349","","pietra","0","0","0","0","004464","1.8","[232/1, 00517, II499]","[]"
"MAGGBURC01004465","sponde","MAGG","assente","49.9999999998368","Plotting","no","0","0","puntuale diffusa","nulla","BURC01","sponda","leggero","pubblica","MAGGBURC01004465","assente","5034954.44836296","0","2310148.21502164","PRESENZA CONDOTTA SOTTO PIANO CALPESTIO","pietra","0","0","0","0","004465","1.02","[232/1, 00517, II499]","[]"
"MAGGBURC01004466","sponde","MAGG","assente","50.0000000000944","Plotting","no","0","0","generalizzata","nulla","BURC01","riva d'acqua","medio","pubblica","MAGGBURC01004466","assente","5034953.86846229","0","2310145.67518256","","pietra","0","2","0","0","004466","4.18","[232/1, 00517, II499]","[]"
"MAGGBURC01004467","sponde","MAGG","assente","50.0000000003035","Plotting","no","0","0","puntuale","nulla","BURC01","sponda","medio","pubblica","MAGGBURC01004467","assente","5034952.16875343","0","2310137.92372562","SCARICO Ø 40 SOSPETTO?","pietra","0","3","0","0","004467","11.65","[232/1, 00517, II499]","[]"
"MAGGBURC01004468","sponde","MAGG","assente","50.0000000003175","Plotting","no","0","0","puntuale","nulla","BURC01","sponda","medio","pubblica","MAGGBURC01004468","assente","5034949.03928948","0","2310123.96285691","","pietra","2","0","0","0","004468","12.31","[232/1, 00517, II499]","[]"
"MAGGBURC01004469","sponde","MAGG","assente","50.000000000127","Plotting","no","0","0","generalizzata","nulla","BURC01","sponda","leggero","pubblica","MAGGBURC01004469","assente","5034947.00963714","0","2310115.87330451","","pietra","1","0","0","0","004469","8.91","[232/1, 00517, II499]","[]"
"MAGGBURC01004470","sponde","MAGG","leggero","50.0000000000113","Plotting","no","0","1","generalizzata","puntuale","BURC01","sponda","leggero","pubblica","MAGGBURC01004470","assente","5034945.50989403","0","2310109.87004849","","pietra","0","0","0","0","004470","3.43","[232/1, 00517, II499]","[]"
"MAGGBURC01004471","sponde","MAGG","leggero","49.9999999999152","Plotting","no","0","0","puntuale","puntuale","BURC01","riva d'acqua","leggero","pubblica","MAGGBURC01004471","assente","5034944.69003446","0","2310106.6292798","","pietra","0","2","0","0","004471","3.22","[232/1, 00517, II499]","[]"
"MAGGBURC01004472","sponde","MAGG","assente","49.9999999998012","Plotting","no","0","1","puntuale diffusa","nulla","BURC01","sponda","medio","pubblica","MAGGBURC01004472","assente","5034941.46058763","0","2310093.70743615","","pietra","0","0","0","0","004472","23.34","[232/1, 00517, II499]","[]"
"MAGGCAZZ01004473","sponde","MAGG","assente","50.0000000001269","Plotting","no","0","0","generalizzata","nulla","CAZZ01","sponda sotto ponte","leggero","pubblica","MAGGCAZZ01004473","non rilevato","5034907.84634542","0","2310402.63598009","","altro","0","0","0","0","004473","4","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0086, II473SP0109, II473SP0111]"
"MAGGCAZZ01004474","sponde","MAGG","assente","50.0000000000934","Plotting","si","0","0","puntuale","nulla","CAZZ01","sponda","medio","privata","MAGGCAZZ01004474","non rilevato","5034905.49674789","0","2310393.44143277","","calcestruzzo","0","0","0","2","004474","14.93","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0109, II473SP0111, II473SP0112]"
"MAGGCAZZ01004475","sponde","MAGG","assente","49.999999999673","Plotting","no","0","0","puntuale diffusa","nulla","CAZZ01","sponda","medio","privata","MAGGCAZZ01004475","non rilevato","5034902.92718803","0","2310383.27383021","","mattoni","2","0","0","0","004475","5.97","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0111, II473SP0112, II473SP0113]"
"MAGGCAZZ01004476","sponde","MAGG","assente","49.9999999998653","Plotting","no","0","0","generalizzata","nulla","CAZZ01","riva d'acqua","leggero","pubblica","MAGGCAZZ01004476","non rilevato","5034901.93735758","0","2310378.85385051","","composito","1","2","0","0","004476","3.08","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0112, II473SP0113, II473SP0114]"
"MAGGCAZZ01004477","sponde","MAGG","assente","50.0000000001993","Plotting","si","0","0","generalizzata","nulla","CAZZ01","sponda","leggero","privata","MAGGCAZZ01004477","non rilevato","5034900.05767955","0","2310371.67962973","","mattoni","3","0","0","0","004477","11.73","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0113, II473SP0114, II473SP0124]"
"MAGGCAZZ01004478","sponde","MAGG","medio","63.1075418861156","Plotting","si","0","0","puntuale diffusa","puntuale","CAZZ01","sponda","leggero","privata","MAGGCAZZ01004478","non rilevato","5034868.70305568","0","2310261.44805697","Foto 2+3","mattoni","1","0","0","1","004478","64.05","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0119, II473SP0133]"
"MAGGCAZZ01004479","sponde","MAGG","assente","50.0000000000666","Plotting","no","0","0","puntuale","nulla","CAZZ01","sponda","leggero","privata","MAGGCAZZ01004479","non rilevato","5034881.57084616","0","2310301.49595953","","calcestruzzo","1","0","0","2","004479","19.96","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0121, II473SP0123]"
"MAGGCAZZ01004480","sponde","MAGG","assente","50.0000000000022","Plotting","si","0","0","puntuale diffusa","nulla","CAZZ01","sponda","medio","privata","MAGGCAZZ01004480","non rilevato","5034888.3596833","0","2310324.81630018","Due rive d'acqua.","mattoni","2","0","0","2","004480","29.91","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0121, II473SP0123]"
"MAGGCAZZ01004481","sponde","MAGG","assente","50.000000000083","Plotting","si","0","0","puntuale diffusa","nulla","CAZZ01","sponda","leggero","privata","MAGGCAZZ01004481","non rilevato","5034895.12852386","0","2310354.45325362","Due rive d'acqua","mattoni","3","0","0","5","004481","27.33","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0114, II473SP0124]"
"MAGGCAZZ01008858","sponde","MAGG","non rilevato","49.999999999587","NR","no","999","999","non rilevato","non rilevato","CAZZ01","non definita","non rilevato","non definita","MAGGCAZZ01008858","non rilevato","5034810.24306392","999","2310241.55410799","Non censita, Carcere","non rilevato","999","0","999","999","008858","2.07","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0130, II473SP0131, II473SP0133]"
"MAGGCAZZ01008859","sponde","MAGG","non rilevato","64.7503183683627","NR","no","999","999","non rilevato","non rilevato","CAZZ01","non definita","non rilevato","non definita","MAGGCAZZ01008859","non rilevato","5034835.81368674","999","2310235.94662188","Non censita, Carcere","non rilevato","999","0","999","999","008859","50.78","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0119, II473SP0131, II473SP0133]"
"MAGGCAZZ01008860","sponde","MAGG","non rilevato","49.9999999996268","NR","no","999","999","non rilevato","non rilevato","CAZZ01","non definita","non rilevato","non definita","MAGGCAZZ01008860","non rilevato","5034808.35338761","999","2310241.77675622","Non censita, Carcere","non rilevato","999","0","999","999","008860","1.73","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0018, II473SP0130, II473SP0131]"
"MAGGII0650008861","sponde","MAGG","non rilevato","49.9999999995971","NR","no","999","999","non rilevato","non rilevato","II0650","sponda sotto ponte","non rilevato","non definita","MAGGII0650008861","non rilevato","5035010.4787655","999","2310384.70042808","Non censita","non rilevato","999","0","999","999","008861","3.84","[00009, 232/1, 00517, II499]","[00009SP0416, 00009SP0439]"
"MAGGII0865004442","sponde","MAGG","leggero","50.0000000000397","Plotting","no","0","0","generalizzata","puntuale","II0865","sponda","medio","pubblica","MAGGII0865004442","non rilevato","5034788.14684878","0","2310161.84604123","","mattoni","0","5","0","0","004442","12.16","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0021, II473SP0023, II473SP0127]"
"MAGGMAGG02004482","sponde","MAGG","assente","70.9510931269131","Plotting","no","0","0","generalizzata","nulla","MAGG02","sponda","leggero","pubblica","MAGGMAGG02004482","non rilevato","5034799.19996153","0","2310206.97344657","","mattoni","2","8","0","0","004482","71.6","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0018, II473SP0021, II473SP0130]"
"MAGGMAGG02004483","sponde","MAGG","assente","49.9999999998473","Plotting","no","0","0","generalizzata","nulla","MAGG02","sponda sotto ponte","leggero","pubblica","MAGGMAGG02004483","non rilevato","5034789.86655422","0","2310168.82235247","","pietra","0","0","0","0","004483","4.46","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0018, II473SP0021, II473SP0127]"
"MAGGMAGG03004484","sponde","MAGG","leggero","49.9999999999417","Plotting","no","0","0","generalizzata","puntuale","MAGG03","sponda","medio","pubblica","MAGGMAGG03004484","non rilevato","5034784.78742422","0","2310148.82524282","","mattoni","0","5","0","0","004484","14.67","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0023, II473SP0024, II473SP0127]"
"MAGGMAGG03004485","sponde","MAGG","leggero","49.9999999997323","Plotting","no","0","0","puntuale diffusa","puntuale","MAGG03","riva d'acqua","medio","pubblica","MAGGMAGG03004485","non rilevato","5034782.48781812","0","2310139.96054473","","pietra","0","2","0","0","004485","3.59","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0023, II473SP0024, II473SP0027]"
"MAGGMAGG03004486","sponde","MAGG","assente","50.0000000000067","Plotting","no","0","0","nulla","nulla","MAGG03","sponda","assente","pubblica","MAGGMAGG03004486","non rilevato","5034778.39851858","0","2310124.30095247","","mattoni","0","8","0","0","004486","25.3","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0024, II473SP0027]"
"MAGGMAGG03004487","sponde","MAGG","assente","50.0000000001812","Plotting","no","0","0","nulla","nulla","MAGG03","sponda","assente","privata","MAGGMAGG03004487","non rilevato","5034773.02943825","0","2310102.20105397","","pietra","0","0","0","0","004487","12.86","[00320, 00701, 232/1, 00517, II499]","[]"
"MAGGNOVO02004488","sponde","MAGG","assente","50.0000000001502","Plotting","no","0","0","puntuale diffusa","nulla","NOVO02","sponda","leggero","pubblica","MAGGNOVO02004488","assente","5035007.42928784","0","2310386.82795562","","pietra","0","0","0","0","004488","4.65","[00009, 232/1, 00517, II499]","[00009SP0416, 00009SP0417]"
"MAGGNOVO02004489","sponde","MAGG","assente","61.2817846199438","Plotting","no","0","0","nulla","nulla","NOVO02","sponda","assente","pubblica","MAGGNOVO02004489","assente","5034981.82867496","0","2310391.26026875","ANELLI IN ACCIAIO DEMENZIALI","pietra","0","0","5","0","004489","47.32","[00009, 232/1, 00517, II499]","[00009SP0416, 00009SP0417, 00009SP0422]"
"MAGGNOVO03004490","sponde","MAGG","assente","49.9999999997445","Plotting","no","0","0","nulla","nulla","NOVO03","riva d'acqua","assente","pubblica","MAGGNOVO03004490","assente","5034957.09790911","0","2310394.97523166","","pietra","0","0","0","0","004490","4.04","[00009, 232/1, 00517, II499]","[00009SP0417, 00009SP0422, 00009SP0423]"
"MAGGNOVO03004491","sponde","MAGG","assente","50.0000000001224","Plotting","no","0","3","nulla","nulla","NOVO03","sponda","assente","pubblica","MAGGNOVO03004491","assente","5034938.45110313","0","2310399.11483953","","pietra","0","0","0","0","004491","35.3","[00009, 232/1, 00462, 00517, II473, II499]","[00009SP0422, 00009SP0423, II473SP0084]"
"MAGGTREP01004492","sponde","MAGG","assente","49.9999999998596","Plotting","no","0","0","nulla","nulla","TREP01","sponda sotto ponte","assente","pubblica","MAGGTREP01004492","non rilevato","5034919.4443588","0","2310402.63598009","","pietra","0","0","0","0","004492","3.36","[00009, 232/1, 00462, 00517, II473, II499]","[00009SP0423, II473SP0084, II473SP0086]"
"MAGGTREP01004493","sponde","MAGG","assente","49.9999999997525","Plotting","no","0","0","generalizzata","nulla","TREP01","sponda","leggero","pubblica","MAGGTREP01004493","non rilevato","5034913.08544802","0","2310403.74097501","","pietra","0","0","0","0","004493","9.56","[00320, 232/1, 00462, 00517, II473, II499]","[II473SP0084, II473SP0086, II473SP0109]"
